,start,end,rpc_method,error
0,2024-02-20 14:33:02.288259,2024-02-20 14:33:04.090792,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
1,2024-02-20 14:33:02.288730,2024-02-20 14:33:04.088354,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
2,2024-02-20 14:33:02.288982,2024-02-20 14:33:04.088765,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
3,2024-02-20 14:33:02.289182,2024-02-20 14:33:04.089130,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
4,2024-02-20 14:33:02.289382,2024-02-20 14:33:04.089482,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
5,2024-02-20 14:33:02.289662,2024-02-20 14:33:04.089932,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
6,2024-02-20 14:33:02.289883,2024-02-20 14:33:04.090289,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
7,2024-02-20 14:33:02.290083,2024-02-20 14:33:04.091207,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
8,2024-02-20 14:33:02.290276,2024-02-20 14:33:04.091608,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
9,2024-02-20 14:33:02.290498,2024-02-20 14:33:04.091994,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
10,2024-02-20 14:33:02.290705,2024-02-20 14:33:04.092370,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
11,2024-02-20 14:33:02.290908,2024-02-20 14:33:04.094976,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
12,2024-02-20 14:33:02.291095,2024-02-20 14:33:04.095400,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
13,2024-02-20 14:33:02.291306,2024-02-20 14:33:04.095728,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
14,2024-02-20 14:33:02.291504,2024-02-20 14:33:04.096068,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
15,2024-02-20 14:33:02.291807,2024-02-20 14:33:04.096405,eth_getBlockByNumber,"RemoteProtocolError('<ConnectionTerminated error_code:0, last_stream_id:199, additional_data:None>')"
